Name,File,Score
124_inter__3,124_inter__3.mid,15
130_inter__5,130_inter__5.mid,25
165_inter__5,165_inter__5.mid,25
63_inter__16,63_inter__16.mid,80
115_inter__17,115_inter__17.mid,85
172_inter__14,172_inter__14.mid,70
84_inter__14,84_inter__14.mid,70
57_inter__6,57_inter__6.mid,30
195_inter__16,195_inter__16.mid,80
77_inter__13,77_inter__13.mid,65
101_inter__12,101_inter__12.mid,60
166_inter__11,166_inter__11.mid,55
10_inter__10,10_inter__10.mid,50
114_inter__6,114_inter__6.mid,30
90_inter__11,90_inter__11.mid,55
141_inter__6,141_inter__6.mid,30
181_inter__13,181_inter__13.mid,65
39_inter__14,39_inter__14.mid,70
128_inter__16,128_inter__16.mid,80
6_inter__13,6_inter__13.mid,65
194_inter__18,194_inter__18.mid,90
47_inter__8,47_inter__8.mid,40
113_generated,113_generated.mid,100
12_inter__8,12_inter__8.mid,40
21_inter__5,21_inter__5.mid,25
74_inter__5,74_inter__5.mid,25
100_inter__20,100_inter__20.mid,100
60_inter__3,60_inter__3.mid,15
114_inter__19,114_inter__19.mid,95
35_inter__3,35_inter__3.mid,15
62_inter__18,62_inter__18.mid,90
129_inter__18,129_inter__18.mid,90
151_inter__8,151_inter__8.mid,40
4_inter__4,4_inter__4.mid,20
104_inter__8,104_inter__8.mid,40
58_generated,58_generated.mid,100
137_inter__5,137_inter__5.mid,25
189_inter__3,189_inter__3.mid,15
162_inter__5,162_inter__5.mid,25
176_inter__3,176_inter__3.mid,15
123_inter__3,123_inter__3.mid,15
51_inter__1,51_inter__1.mid,5
45_inter__7,45_inter__7.mid,35
10_inter__7,10_inter__7.mid,35
1_inter__17,1_inter__17.mid,85
112_inter__1,112_inter__1.mid,5
147_inter__1,147_inter__1.mid,5
107_inter__18,107_inter__18.mid,90
153_inter__7,153_inter__7.mid,35
71_inter__19,71_inter__19.mid,95
106_inter__7,106_inter__7.mid,35
65_inter__20,65_inter__20.mid,100
180_generated,180_generated.mid,100
193_inter__20,193_inter__20.mid,100
76_generated,76_generated.mid,100
187_inter__19,187_inter__19.mid,95
27_inter__2,27_inter__2.mid,10
192_inter__12,192_inter__12.mid,60
72_inter__2,72_inter__2.mid,10
99_inter__4,99_inter__4.mid,20
83_inter__10,83_inter__10.mid,50
66_inter__4,66_inter__4.mid,20
33_inter__4,33_inter__4.mid,20
175_inter__10,175_inter__10.mid,50
64_inter__12,64_inter__12.mid,60
104_random,104_random.mid,0
55_inter__9,55_inter__9.mid,45
112_inter__13,112_inter__13.mid,65
7_generated,7_generated.mid,100
186_inter__17,186_inter__17.mid,85
131_inter__2,131_inter__2.mid,10
97_inter__15,97_inter__15.mid,75
164_inter__2,164_inter__2.mid,10
170_inter__4,170_inter__4.mid,20
59_inter__13,59_inter__13.mid,65
125_inter__4,125_inter__4.mid,20
148_inter__11,148_inter__11.mid,55
133_random,133_random.mid,0
161_inter__15,161_inter__15.mid,75
116_inter__9,116_inter__9.mid,45
17_inter__14,17_inter__14.mid,70
70_inter__17,70_inter__17.mid,85
143_inter__9,143_inter__9.mid,45
106_inter__16,106_inter__16.mid,80
2_inter__3,2_inter__3.mid,15
42_inter__7,42_inter__7.mid,35
80_inter__15,80_inter__15.mid,75
17_inter__7,17_inter__7.mid,35
191_inter__17,191_inter__17.mid,85
29_inter__10,29_inter__10.mid,50
56_inter__1,56_inter__1.mid,5
138_inter__12,138_inter__12.mid,60
67_inter__17,67_inter__17.mid,85
111_inter__16,111_inter__16.mid,80
176_inter__15,176_inter__15.mid,75
154_inter__7,154_inter__7.mid,35
94_inter__10,94_inter__10.mid,50
101_inter__7,101_inter__7.mid,35
185_inter__12,185_inter__12.mid,60
115_inter__1,115_inter__1.mid,5
3_inter__20,3_inter__20.mid,100
140_inter__1,140_inter__1.mid,5
73_inter__12,73_inter__12.mid,60
105_inter__13,105_inter__13.mid,65
162_inter__10,162_inter__10.mid,50
14_inter__11,14_inter__11.mid,55
61_inter__4,61_inter__4.mid,20
34_inter__4,34_inter__4.mid,20
197_generated,197_generated.mid,100
20_inter__2,20_inter__2.mid,10
72_inter__20,72_inter__20.mid,100
58_random,58_random.mid,0
110_inter__18,110_inter__18.mid,90
166_random,166_random.mid,0
75_inter__2,75_inter__2.mid,10
66_inter__19,66_inter__19.mid,95
2_inter__12,2_inter__12.mid,60
190_inter__19,190_inter__19.mid,95
61_generated,61_generated.mid,100
184_inter__20,184_inter__20.mid,100
52_inter__9,52_inter__9.mid,45
177_inter__4,177_inter__4.mid,20
122_inter__4,122_inter__4.mid,20
136_inter__2,136_inter__2.mid,10
163_inter__2,163_inter__2.mid,10
188_inter__4,188_inter__4.mid,20
5_inter__3,5_inter__3.mid,15
139_inter__20,139_inter__20.mid,100
151_random,151_random.mid,0
111_inter__9,111_inter__9.mid,45
144_inter__9,144_inter__9.mid,45
5_inter__2,5_inter__2.mid,10
144_inter__8,144_inter__8.mid,40
111_inter__8,111_inter__8.mid,40
122_inter__5,122_inter__5.mid,25
177_inter__5,177_inter__5.mid,25
188_inter__5,188_inter__5.mid,25
163_inter__3,163_inter__3.mid,15
136_inter__3,136_inter__3.mid,15
2_inter__13,2_inter__13.mid,65
52_inter__8,52_inter__8.mid,40
117_generated,117_generated.mid,100
190_inter__18,190_inter__18.mid,90
34_inter__5,34_inter__5.mid,25
61_inter__5,61_inter__5.mid,25
66_inter__18,66_inter__18.mid,90
75_inter__3,75_inter__3.mid,15
110_inter__19,110_inter__19.mid,95
20_inter__3,20_inter__3.mid,15
104_inter__20,104_inter__20.mid,100
14_inter__10,14_inter__10.mid,50
185_random,185_random.mid,0
162_inter__11,162_inter__11.mid,55
105_inter__12,105_inter__12.mid,60
73_inter__13,73_inter__13.mid,65
185_inter__13,185_inter__13.mid,65
101_inter__6,101_inter__6.mid,30
94_inter__11,94_inter__11.mid,55
154_inter__6,154_inter__6.mid,30
176_inter__14,176_inter__14.mid,70
111_inter__17,111_inter__17.mid,85
67_inter__16,67_inter__16.mid,80
191_inter__16,191_inter__16.mid,80
17_inter__6,17_inter__6.mid,30
80_inter__14,80_inter__14.mid,70
42_inter__6,42_inter__6.mid,30
138_inter__13,138_inter__13.mid,65
29_inter__11,29_inter__11.mid,55
143_inter__8,143_inter__8.mid,40
106_inter__17,106_inter__17.mid,85
70_inter__16,70_inter__16.mid,80
17_inter__15,17_inter__15.mid,75
116_inter__8,116_inter__8.mid,40
161_inter__14,161_inter__14.mid,70
2_inter__2,2_inter__2.mid,10
164_inter__3,164_inter__3.mid,15
97_inter__14,97_inter__14.mid,70
131_inter__3,131_inter__3.mid,15
186_inter__16,186_inter__16.mid,80
148_inter__10,148_inter__10.mid,50
125_inter__5,125_inter__5.mid,25
59_inter__12,59_inter__12.mid,60
170_inter__5,170_inter__5.mid,25
112_inter__12,112_inter__12.mid,60
55_inter__8,55_inter__8.mid,40
64_inter__13,64_inter__13.mid,65
175_inter__11,175_inter__11.mid,55
83_inter__11,83_inter__11.mid,55
99_inter__5,99_inter__5.mid,25
72_inter__3,72_inter__3.mid,15
192_inter__13,192_inter__13.mid,65
27_inter__3,27_inter__3.mid,15
33_inter__5,33_inter__5.mid,25
66_inter__5,66_inter__5.mid,25
187_inter__18,187_inter__18.mid,90
100_generated,100_generated.mid,100
113_inter__20,113_inter__20.mid,100
106_inter__6,106_inter__6.mid,30
71_inter__18,71_inter__18.mid,90
107_inter__19,107_inter__19.mid,95
153_inter__6,153_inter__6.mid,30
1_inter__16,1_inter__16.mid,80
58_inter__20,58_inter__20.mid,100
10_inter__6,10_inter__6.mid,30
45_inter__6,45_inter__6.mid,30
162_inter__4,162_inter__4.mid,20
11_random,11_random.mid,0
189_inter__2,189_inter__2.mid,10
137_inter__4,137_inter__4.mid,20
123_inter__2,123_inter__2.mid,10
176_inter__2,176_inter__2.mid,10
129_inter__19,129_inter__19.mid,95
104_inter__9,104_inter__9.mid,45
4_inter__5,4_inter__5.mid,25
151_inter__9,151_inter__9.mid,45
74_inter__4,74_inter__4.mid,20
21_inter__4,21_inter__4.mid,20
62_inter__19,62_inter__19.mid,95
35_inter__2,35_inter__2.mid,10
114_inter__18,114_inter__18.mid,90
193_generated,193_generated.mid,100
76_inter__20,76_inter__20.mid,100
60_inter__2,60_inter__2.mid,10
6_inter__12,6_inter__12.mid,60
12_inter__9,12_inter__9.mid,45
26_random,26_random.mid,0
65_generated,65_generated.mid,100
180_inter__20,180_inter__20.mid,100
118_random,118_random.mid,0
47_inter__9,47_inter__9.mid,45
194_inter__19,194_inter__19.mid,95
181_inter__12,181_inter__12.mid,60
141_inter__7,141_inter__7.mid,35
90_inter__10,90_inter__10.mid,50
114_inter__7,114_inter__7.mid,35
128_inter__17,128_inter__17.mid,85
100_inter__1,100_inter__1.mid,5
7_inter__20,7_inter__20.mid,100
39_inter__15,39_inter__15.mid,75
155_inter__1,155_inter__1.mid,5
10_inter__11,10_inter__11.mid,55
166_inter__10,166_inter__10.mid,50
101_inter__13,101_inter__13.mid,65
77_inter__12,77_inter__12.mid,60
195_inter__17,195_inter__17.mid,85
57_inter__7,57_inter__7.mid,35
84_inter__15,84_inter__15.mid,75
16_inter__1,16_inter__1.mid,5
43_inter__1,43_inter__1.mid,5
172_inter__15,172_inter__15.mid,75
115_inter__16,115_inter__16.mid,80
63_inter__17,63_inter__17.mid,85
124_inter__2,124_inter__2.mid,10
93_inter__15,93_inter__15.mid,75
171_inter__2,171_inter__2.mid,10
182_inter__17,182_inter__17.mid,85
165_inter__4,165_inter__4.mid,20
130_inter__4,130_inter__4.mid,20
103_inter__9,103_inter__9.mid,45
102_inter__16,102_inter__16.mid,80
74_inter__17,74_inter__17.mid,85
3_inter__5,3_inter__5.mid,25
13_inter__14,13_inter__14.mid,70
156_inter__9,156_inter__9.mid,45
165_inter__15,165_inter__15.mid,75
73_random,73_random.mid,0
87_inter__10,87_inter__10.mid,50
32_inter__2,32_inter__2.mid,10
44_random,44_random.mid,0
196_inter__12,196_inter__12.mid,60
67_inter__2,67_inter__2.mid,10
73_inter__4,73_inter__4.mid,20
158_inter__14,158_inter__14.mid,70
98_inter__2,98_inter__2.mid,10
4_inter__19,4_inter__19.mid,95
26_inter__4,26_inter__4.mid,20
49_inter__16,49_inter__16.mid,80
116_inter__13,116_inter__13.mid,65
15_inter__9,15_inter__9.mid,45
60_inter__12,60_inter__12.mid,60
40_inter__9,40_inter__9.mid,45
171_inter__10,171_inter__10.mid,50
3_generated,3_generated.mid,100
107_inter__1,107_inter__1.mid,5
152_inter__1,152_inter__1.mid,5
61_inter__20,61_inter__20.mid,100
184_generated,184_generated.mid,100
146_inter__7,146_inter__7.mid,35
75_inter__19,75_inter__19.mid,95
103_inter__18,103_inter__18.mid,90
113_inter__7,113_inter__7.mid,35
183_inter__19,183_inter__19.mid,95
197_inter__20,197_inter__20.mid,100
72_generated,72_generated.mid,100
139_generated,139_generated.mid,100
11_inter__1,11_inter__1.mid,5
44_inter__1,44_inter__1.mid,5
50_inter__7,50_inter__7.mid,35
48_inter__18,48_inter__18.mid,90
5_inter__17,5_inter__17.mid,85
50_inter__5,50_inter__5.mid,25
44_inter__3,44_inter__3.mid,15
28_generated,28_generated.mid,100
11_inter__3,11_inter__3.mid,15
63_inter__8,63_inter__8.mid,40
159_inter__18,159_inter__18.mid,90
36_inter__8,36_inter__8.mid,40
5_inter__15,5_inter__15.mid,75
113_inter__5,113_inter__5.mid,25
170_inter__20,170_inter__20.mid,100
95_generated,95_generated.mid,100
146_inter__5,146_inter__5.mid,25
12_inter__18,12_inter__18.mid,90
164_inter__19,164_inter__19.mid,95
152_inter__3,152_inter__3.mid,15
107_inter__3,107_inter__3.mid,15
92_inter__19,92_inter__19.mid,95
86_inter__20,86_inter__20.mid,100
163_generated,163_generated.mid,100
175_inter__8,175_inter__8.mid,40
120_inter__8,120_inter__8.mid,40
49_inter__14,49_inter__14.mid,70
26_inter__6,26_inter__6.mid,30
158_inter__16,158_inter__16.mid,80
73_inter__6,73_inter__6.mid,30
55_random,55_random.mid,0
196_inter__10,196_inter__10.mid,50
87_inter__12,87_inter__12.mid,60
171_inter__12,171_inter__12.mid,60
60_inter__10,60_inter__10.mid,50
116_inter__11,116_inter__11.mid,55
130_inter__6,130_inter__6.mid,30
165_inter__6,165_inter__6.mid,30
182_inter__15,182_inter__15.mid,75
93_inter__17,93_inter__17.mid,85
62_random,62_random.mid,0
165_inter__17,165_inter__17.mid,85
13_inter__16,13_inter__16.mid,80
3_inter__7,3_inter__7.mid,35
74_inter__15,74_inter__15.mid,75
102_inter__14,102_inter__14.mid,70
43_inter__3,43_inter__3.mid,15
16_inter__3,16_inter__3.mid,15
84_inter__17,84_inter__17.mid,85
57_inter__5,57_inter__5.mid,25
195_inter__15,195_inter__15.mid,75
64_inter__8,64_inter__8.mid,40
31_inter__8,31_inter__8.mid,40
63_inter__15,63_inter__15.mid,75
115_inter__14,115_inter__14.mid,70
172_inter__17,172_inter__17.mid,85
155_inter__3,155_inter__3.mid,15
39_inter__17,39_inter__17.mid,85
100_inter__3,100_inter__3.mid,15
128_inter__15,128_inter__15.mid,75
114_inter__5,114_inter__5.mid,25
90_inter__12,90_inter__12.mid,60
141_inter__5,141_inter__5.mid,25
181_inter__10,181_inter__10.mid,50
172_inter__8,172_inter__8.mid,40
127_inter__8,127_inter__8.mid,40
77_inter__10,77_inter__10.mid,50
101_inter__11,101_inter__11.mid,55
166_inter__12,166_inter__12.mid,60
10_inter__13,10_inter__13.mid,65
173_inter__19,173_inter__19.mid,95
82_generated,82_generated.mid,100
167_inter__20,167_inter__20.mid,100
21_inter__6,21_inter__6.mid,30
74_inter__6,74_inter__6.mid,30
37_random,37_random.mid,0
174_generated,174_generated.mid,100
91_inter__20,91_inter__20.mid,100
85_inter__19,85_inter__19.mid,95
109_random,109_random.mid,0
6_inter__10,6_inter__10.mid,50
137_inter__6,137_inter__6.mid,30
162_inter__6,162_inter__6.mid,30
4_inter__7,4_inter__7.mid,35
38_inter__19,38_inter__19.mid,95
89_inter__9,89_inter__9.mid,45
23_inter__9,23_inter__9.mid,45
76_inter__9,76_inter__9.mid,45
1_inter__14,1_inter__14.mid,70
149_inter__20,149_inter__20.mid,100
45_inter__4,45_inter__4.mid,20
10_inter__4,10_inter__4.mid,20
51_inter__2,51_inter__2.mid,10
96_inter__18,96_inter__18.mid,90
11_generated,11_generated.mid,100
135_inter__9,135_inter__9.mid,45
160_inter__9,160_inter__9.mid,45
153_inter__4,153_inter__4.mid,20
6_inter__8,6_inter__8.mid,40
106_inter__4,106_inter__4.mid,20
16_inter__19,16_inter__19.mid,95
160_inter__18,160_inter__18.mid,90
112_inter__2,112_inter__2.mid,10
147_inter__2,147_inter__2.mid,10
175_inter__13,175_inter__13.mid,65
64_inter__11,64_inter__11.mid,55
112_inter__10,112_inter__10.mid,50
66_inter__7,66_inter__7.mid,35
33_inter__7,33_inter__7.mid,35
27_inter__1,27_inter__1.mid,5
192_inter__11,192_inter__11.mid,55
72_inter__1,72_inter__1.mid,5
83_inter__13,83_inter__13.mid,65
99_inter__7,99_inter__7.mid,35
161_inter__16,161_inter__16.mid,80
17_inter__17,17_inter__17.mid,85
70_inter__14,70_inter__14.mid,70
106_inter__15,106_inter__15.mid,75
59_inter__10,59_inter__10.mid,50
170_inter__7,170_inter__7.mid,35
125_inter__7,125_inter__7.mid,35
148_inter__12,148_inter__12.mid,60
186_inter__14,186_inter__14.mid,70
131_inter__1,131_inter__1.mid,5
97_inter__16,97_inter__16.mid,80
164_inter__1,164_inter__1.mid,5
24_inter__9,24_inter__9.mid,45
71_inter__9,71_inter__9.mid,45
67_inter__14,67_inter__14.mid,70
111_inter__15,111_inter__15.mid,75
176_inter__16,176_inter__16.mid,80
29_inter__13,29_inter__13.mid,65
56_inter__2,56_inter__2.mid,10
138_inter__11,138_inter__11.mid,55
42_inter__4,42_inter__4.mid,20
80_inter__16,80_inter__16.mid,80
17_inter__4,17_inter__4.mid,20
191_inter__14,191_inter__14.mid,70
132_inter__9,132_inter__9.mid,45
167_inter__9,167_inter__9.mid,45
194_random,194_random.mid,0
198_inter__9,198_inter__9.mid,45
73_inter__11,73_inter__11.mid,55
105_inter__10,105_inter__10.mid,50
162_inter__13,162_inter__13.mid,65
14_inter__12,14_inter__12.mid,60
115_inter__2,115_inter__2.mid,10
140_inter__2,140_inter__2.mid,10
154_inter__4,154_inter__4.mid,20
94_inter__13,94_inter__13.mid,65
1_inter__8,1_inter__8.mid,40
101_inter__4,101_inter__4.mid,20
185_inter__11,185_inter__11.mid,55
81_inter__18,81_inter__18.mid,90
2_inter__11,2_inter__11.mid,55
20_inter__1,20_inter__1.mid,5
177_inter__18,177_inter__18.mid,90
15_inter__20,15_inter__20.mid,100
75_inter__1,75_inter__1.mid,5
61_inter__7,61_inter__7.mid,35
34_inter__7,34_inter__7.mid,35
136_inter__1,136_inter__1.mid,5
163_inter__1,163_inter__1.mid,5
188_inter__7,188_inter__7.mid,35
177_inter__7,177_inter__7.mid,35
122_inter__7,122_inter__7.mid,35
188_inter__6,188_inter__6.mid,30
122_inter__6,122_inter__6.mid,30
177_inter__6,177_inter__6.mid,30
5_inter__1,5_inter__1.mid,5
28_inter__20,28_inter__20.mid,100
140_random,140_random.mid,0
86_generated,86_generated.mid,100
163_inter__20,163_inter__20.mid,100
49_random,49_random.mid,0
177_inter__19,177_inter__19.mid,95
177_random,177_random.mid,0
34_inter__6,34_inter__6.mid,30
61_inter__6,61_inter__6.mid,30
81_inter__19,81_inter__19.mid,95
170_generated,170_generated.mid,100
95_inter__20,95_inter__20.mid,100
2_inter__10,2_inter__10.mid,50
140_inter__3,140_inter__3.mid,15
115_inter__3,115_inter__3.mid,15
185_inter__10,185_inter__10.mid,50
101_inter__5,101_inter__5.mid,25
94_inter__12,94_inter__12.mid,60
1_inter__9,1_inter__9.mid,45
154_inter__5,154_inter__5.mid,25
167_inter__8,167_inter__8.mid,40
132_inter__8,132_inter__8.mid,40
14_inter__13,14_inter__13.mid,65
162_inter__12,162_inter__12.mid,60
105_inter__11,105_inter__11.mid,55
73_inter__10,73_inter__10.mid,50
198_inter__8,198_inter__8.mid,40
138_inter__10,138_inter__10.mid,50
56_inter__3,56_inter__3.mid,15
29_inter__12,29_inter__12.mid,60
191_inter__15,191_inter__15.mid,75
17_inter__5,17_inter__5.mid,25
80_inter__17,80_inter__17.mid,85
42_inter__5,42_inter__5.mid,25
71_inter__8,71_inter__8.mid,40
24_inter__8,24_inter__8.mid,40
176_inter__17,176_inter__17.mid,85
111_inter__14,111_inter__14.mid,70
67_inter__15,67_inter__15.mid,75
148_inter__13,148_inter__13.mid,65
125_inter__6,125_inter__6.mid,30
122_random,122_random.mid,0
170_inter__6,170_inter__6.mid,30
59_inter__11,59_inter__11.mid,55
97_inter__17,97_inter__17.mid,85
186_inter__15,186_inter__15.mid,75
2_inter__1,2_inter__1.mid,5
106_inter__14,106_inter__14.mid,70
70_inter__15,70_inter__15.mid,75
17_inter__16,17_inter__16.mid,80
161_inter__17,161_inter__17.mid,85
33_inter__6,33_inter__6.mid,30
66_inter__6,66_inter__6.mid,30
99_inter__6,99_inter__6.mid,30
83_inter__12,83_inter__12.mid,60
192_inter__10,192_inter__10.mid,50
112_inter__11,112_inter__11.mid,55
64_inter__10,64_inter__10.mid,50
115_random,115_random.mid,0
175_inter__12,175_inter__12.mid,60
160_inter__19,160_inter__19.mid,95
16_inter__18,16_inter__18.mid,90
106_inter__5,106_inter__5.mid,25
174_inter__20,174_inter__20.mid,100
91_generated,91_generated.mid,100
6_inter__9,6_inter__9.mid,45
153_inter__5,153_inter__5.mid,25
147_inter__3,147_inter__3.mid,15
112_inter__3,112_inter__3.mid,15
82_inter__20,82_inter__20.mid,100
167_generated,167_generated.mid,100
96_inter__19,96_inter__19.mid,95
160_inter__8,160_inter__8.mid,40
135_inter__8,135_inter__8.mid,40
10_inter__5,10_inter__5.mid,25
45_inter__5,45_inter__5.mid,25
51_inter__3,51_inter__3.mid,15
89_inter__8,89_inter__8.mid,40
1_inter__15,1_inter__15.mid,75
76_inter__8,76_inter__8.mid,40
23_inter__8,23_inter__8.mid,40
4_inter__6,4_inter__6.mid,30
38_inter__18,38_inter__18.mid,90
123_inter__1,123_inter__1.mid,5
176_inter__1,176_inter__1.mid,5
162_inter__7,162_inter__7.mid,35
149_generated,149_generated.mid,100
189_inter__1,189_inter__1.mid,5
137_inter__7,137_inter__7.mid,35
85_inter__18,85_inter__18.mid,90
6_inter__11,6_inter__11.mid,55
35_inter__1,35_inter__1.mid,5
11_inter__20,11_inter__20.mid,100
173_inter__18,173_inter__18.mid,90
60_inter__1,60_inter__1.mid,5
74_inter__7,74_inter__7.mid,35
21_inter__7,21_inter__7.mid,35
127_inter__9,127_inter__9.mid,45
172_inter__9,172_inter__9.mid,45
10_inter__12,10_inter__12.mid,60
166_inter__13,166_inter__13.mid,65
101_inter__10,101_inter__10.mid,50
77_inter__11,77_inter__11.mid,55
128_inter__14,128_inter__14.mid,70
100_inter__2,100_inter__2.mid,10
39_inter__16,39_inter__16.mid,80
155_inter__2,155_inter__2.mid,10
181_inter__11,181_inter__11.mid,55
141_inter__4,141_inter__4.mid,20
90_inter__13,90_inter__13.mid,65
114_inter__4,114_inter__4.mid,20
31_inter__9,31_inter__9.mid,45
64_inter__9,64_inter__9.mid,45
172_inter__16,172_inter__16.mid,80
115_inter__15,115_inter__15.mid,75
63_inter__14,63_inter__14.mid,70
16_inter__2,16_inter__2.mid,10
43_inter__2,43_inter__2.mid,10
195_inter__14,195_inter__14.mid,70
57_inter__4,57_inter__4.mid,20
84_inter__16,84_inter__16.mid,80
102_inter__15,102_inter__15.mid,75
74_inter__14,74_inter__14.mid,70
3_inter__6,3_inter__6.mid,30
13_inter__17,13_inter__17.mid,85
165_inter__16,165_inter__16.mid,80
165_inter__7,165_inter__7.mid,35
130_inter__7,130_inter__7.mid,35
124_inter__1,124_inter__1.mid,5
93_inter__16,93_inter__16.mid,80
171_inter__1,171_inter__1.mid,5
182_inter__14,182_inter__14.mid,70
116_inter__10,116_inter__10.mid,50
60_inter__11,60_inter__11.mid,55
171_inter__13,171_inter__13.mid,65
73_inter__7,73_inter__7.mid,35
158_inter__17,158_inter__17.mid,85
98_inter__1,98_inter__1.mid,5
26_inter__7,26_inter__7.mid,35
49_inter__15,49_inter__15.mid,75
87_inter__13,87_inter__13.mid,65
32_inter__1,32_inter__1.mid,5
196_inter__11,196_inter__11.mid,55
67_inter__1,67_inter__1.mid,5
188_random,188_random.mid,0
15_generated,15_generated.mid,100
92_inter__18,92_inter__18.mid,90
120_inter__9,120_inter__9.mid,45
175_inter__9,175_inter__9.mid,45
164_inter__18,164_inter__18.mid,90
12_inter__19,12_inter__19.mid,95
146_inter__4,146_inter__4.mid,20
113_inter__4,113_inter__4.mid,20
107_inter__2,107_inter__2.mid,10
152_inter__2,152_inter__2.mid,10
5_inter__14,5_inter__14.mid,70
36_inter__9,36_inter__9.mid,45
159_inter__19,159_inter__19.mid,95
63_inter__9,63_inter__9.mid,45
50_inter__4,50_inter__4.mid,20
11_inter__2,11_inter__2.mid,10
81_random,81_random.mid,0
44_inter__2,44_inter__2.mid,10
